ID,POINT_X,POINT_Y
893,-58.4640143,-34.6923597
894,-58.5152896,-34.58309536
895,-58.49961926,-34.55076793
896,,
897,-58.38117337,-34.60021442
898,-58.39595518,-34.6353733
899,-58.48080763,-34.65404934
900,-58.40486054,-34.59202676
901,-58.39599506,-34.58338607
902,-58.41615011,-34.58491438
903,-58.5191079,-34.60928903
904,-58.41951027,-34.60332012
905,-58.47881784,-34.65784443
906,-58.43068942,-34.58237696
907,-58.41436947,-34.61553716
908,-58.42332902,-34.61360855
909,-58.48374813,-34.60984753
910,-58.39043086,-34.65393453
911,-58.43664416,-34.56356034
912,-58.36794516,-34.62714238
913,-58.44624745,-34.60761562
914,-58.42742232,-34.57774207
915,-58.51038619,-34.65329336
916,-58.38289012,-34.60502857
917,-58.38540722,-34.61107622
918,-58.40205289,-34.5940207
919,-58.42776741,-34.62165592
920,-58.44109853,-34.60601211
921,-58.43054045,-34.60535596
922,-58.46638353,-34.55451799
923,-58.44532051,-34.60416008
924,-58.45499172,-34.54884554
925,-58.47105335,-34.54628019
926,-58.37424483,-34.58100851
927,-58.48745882,-34.59083237
928,-58.49475352,-34.57217793
929,-58.38122704,-34.61527917
930,-58.44011965,-34.60879799
931,-58.43233374,-34.62780324
932,-58.39165864,-34.61570021
933,-58.49262988,-34.64695847
934,-58.44350909,-34.66912885
935,-58.4660827,-34.60255959
936,-58.40719414,-34.58315998
937,-58.48314228,-34.68631461
938,-58.40358565,-34.65325301
939,-58.39956263,-34.62977215
940,-58.45241785,-34.59455523
941,-58.4559188,-34.59350276
942,-58.46939824,-34.56022481
943,-58.50378907,-34.60882626
944,-58.43371451,-34.63421647
945,-58.48072463,-34.68855208
946,-58.38274987,-34.62904945
947,-58.51949454,-34.60378625
948,-58.48514909,-34.55486558
949,-58.43539894,-34.67291528
950,,
951,-58.48508274,-34.58861899
952,-58.43479053,-34.64624472
953,-58.43817592,-34.56294646
954,-58.38486595,-34.60868821
955,-58.37900909,-34.62608459
956,-58.4165584,-34.6314632
957,-58.50164221,-34.67398352
958,-58.44667546,-34.60272739
959,-58.40925205,-34.62002342
960,-58.4737688,-34.61879487
961,-58.50542109,-34.64594878
962,,
963,-58.45230966,-34.62505627
964,-58.40766783,-34.6363532
965,-58.43708272,-34.64019023
966,-58.39798835,-34.59539206
967,-58.45193006,-34.59202708
968,-58.37557968,-34.60690053
969,-58.48084067,-34.56486139
970,-58.40580107,-34.57579382
971,-58.43273913,-34.63328081
972,-58.40617238,-34.58345924
973,-58.45962175,-34.62245229
974,-58.40942809,-34.5980884
975,-58.36951237,-34.59832125
976,-58.39169701,-34.61815919
977,-58.38070495,-34.64862322
978,-58.41822689,-34.61866937
979,-58.40310751,-34.63260452
980,-58.37732952,-34.60473248
981,-58.38825834,-34.64297733
982,-58.37508679,-34.60100508
983,-58.39167677,-34.61491702
984,-58.38394395,-34.60043069
985,-58.43443352,-34.65311309
986,-58.45052232,-34.64608136
987,-58.45937051,-34.60415462
988,-58.48844664,-34.54552183
989,-58.45979544,-34.54471875
990,-58.4021704,-34.62378046
991,-58.3993219,-34.58022719
992,-58.41066341,-34.58855554
993,-58.49335859,-34.65280889
994,-58.38114574,-34.60904
995,-58.48872358,-34.55496628
996,-58.48384987,-34.55486778
997,-58.47534047,-34.68757253
998,-58.50807438,-34.66912709
999,-58.52900048,-34.63469136
1000,-58.45730496,-34.55956837
1001,-58.39172202,-34.62950861
1002,-58.37981856,-34.62721457
1003,-58.50476215,-34.62522877
1004,-58.47187224,-34.55257951
1005,-58.37166646,-34.61720473
1006,-58.43674099,-34.55160966
1007,-58.37548662,-34.64252681
1008,-58.40847744,-34.61995424
1009,-58.38090107,-34.64971894
1010,-58.40755822,-34.59698774
1011,-58.40263232,-34.57822219
1012,-58.51863748,-34.64495707
1013,-58.45373151,-34.62834969
1014,-58.4626502,-34.56158698
1015,-58.52286287,-34.63646858
1016,-58.44247613,-34.60779357
1017,-58.42150923,-34.6117629
1018,-58.38340259,-34.62217836
1019,-58.43840097,-34.61279379
1020,-58.39467203,-34.61403687
1021,-58.52506048,-34.61396257
1022,-58.46536374,-34.60965283
1023,-58.51593775,-34.62098749
1024,-58.41327706,-34.62519418
1025,-58.47187224,-34.55257951
1026,-58.49244669,-34.62863603
1027,-58.45588578,-34.59946447
1028,-58.50904083,-34.56999744
1029,-58.5182509,-34.58952134
1030,-58.44021551,-34.59633613
1031,-58.37916057,-34.60949214
1032,-58.42538243,-34.58559763
1033,-58.4521029,-34.62951958
1034,-58.41509322,-34.62086052
1035,-58.49652752,-34.618242
1036,-58.52593568,-34.64668236
1037,-58.49714941,-34.59679948
1038,-58.41628739,-34.60696365
1039,-58.39167677,-34.61491702
1040,-58.4107614,-34.62157272
1041,-58.41324151,-34.60312002
1042,-58.46502356,-34.68389057
1043,-58.38811503,-34.63900106
1044,-58.49693616,-34.59209879
1045,,
1046,-58.49884587,-34.5767286
1047,-58.46048846,-34.56570099
1048,-58.40165378,-34.58200616
1049,,
1050,-58.49261856,-34.67318023
1051,-58.47559433,-34.57719026
1052,-58.36955764,-34.61232985
1053,-58.4607158,-34.64292334
1054,-58.40035441,-34.59018921
1055,-58.51975696,-34.63900939
1056,-58.4059659,-34.61012074
1057,-58.40744298,-34.58723998
1058,-58.50297906,-34.58540717
1059,-58.37384975,-34.60323288
1060,-58.4515764,-34.63063907
1061,-58.37198807,-34.61130265
1062,-58.37112268,-34.62463897
1063,-58.42054813,-34.57236403
1064,,
1065,-58.47754686,-34.67220172
1066,-58.47607235,-34.63893468
1067,-58.50919442,-34.6042507
1068,-58.41661801,-34.61980677
1069,-58.44939637,-34.5998236
1070,-58.51442494,-34.60065557
1071,-58.51911969,-34.58928203
1072,-58.43845076,-34.5733702
1073,-58.38967335,-34.64281811
1074,-58.39416439,-34.5885821
1075,-58.37821944,-34.64639427
1076,-58.46212822,-34.55232444
1077,-58.44874617,-34.63952073
1078,-58.45848598,-34.5559934
1079,-58.4531499,-34.56664931
1080,-58.48768218,-34.57512016
1081,-58.46731341,-34.55003437
1082,-58.39089713,-34.63424835
1083,-58.4754877,-34.539369
1084,-58.36831112,-34.62168762
1085,-58.4664902,-34.56219023
1086,-58.48480442,-34.68489387
1087,-58.48503737,-34.66187166
1088,-58.37114513,-34.5978539
1089,-58.36804753,-34.60405601
1090,-58.45942359,-34.64232083
1091,-58.4539973,-34.62860441
1092,-58.50535704,-34.62902129
1093,-58.4533386,-34.65094888
1094,-58.40193678,-34.56791869
1095,-58.41446705,-34.61073639
1096,-58.37019078,-34.60188028
1097,-58.47762339,-34.60941637
1098,-58.38292174,-34.59350865
1099,-58.38271742,-34.59546646
1100,-58.4171223,-34.65188632
1101,-58.3931106,-34.62163126
1102,-58.45522801,-34.56544676
1103,-58.46185979,-34.65015787
1104,-58.374729,-34.63784781
1105,-58.3768548,-34.58833077
1106,-58.4657598,-34.53947294
1107,-58.49026064,-34.552753
1108,-58.44478612,-34.66371336
1109,-58.44240942,-34.56196723
1110,-58.45367508,-34.64412841
1111,-58.46875638,-34.63059479
1112,-58.38127686,-34.61424571
1113,-58.37222431,-34.59839078
1114,-58.38194049,-34.60908921
1115,-58.4040161,-34.62400777
1116,-58.45742245,-34.60376767
1117,-58.45517584,-34.58736495
1118,-58.50904083,-34.56999744
1119,-58.51747554,-34.66198486
1120,-58.36712733,-34.61216122
1121,-58.4520523,-34.60012042
1122,-58.39196062,-34.60916931
1123,-58.44831094,-34.61811114
1124,,
1125,-58.46726461,-34.58056185
1126,-58.50539748,-34.5895425
1127,-58.49384567,-34.67996716
1128,-58.47561382,-34.57053519
1129,-58.38438777,-34.62400457
1130,-58.48346828,-34.65307306
1131,-58.44568922,-34.58540494
1132,-58.48265164,-34.6387715
1133,-58.44145305,-34.60629078
1134,-58.38123835,-34.64712255
1135,-58.46022486,-34.57829526
1136,-58.44937824,-34.61734318
1137,-58.37850117,-34.59510037
1138,-58.48745906,-34.65103574
1139,-58.44490159,-34.60837208
1140,-58.41469071,-34.62526763
1141,-58.42569717,-34.64474964
1142,-58.42437836,-34.57929173
1143,-58.45315441,-34.56563479
1144,-58.44999727,-34.68004501
1145,-58.41726294,-34.59782564
1146,-58.47607235,-34.63893468
1147,-58.45900363,-34.67375588
1148,-58.40638721,-34.6194331
1149,-58.46154048,-34.60658358
1150,-58.36955764,-34.61232985
1151,-58.46305174,-34.60666535
1152,-58.46475358,-34.6878519
1153,-58.49684829,-34.54880505
1154,-58.4338183,-34.62802009
1155,-58.37357096,-34.63250574
1156,-58.3918063,-34.59721905
1157,-58.37263898,-34.64232375
1158,-58.37584098,-34.63953366
1159,-58.4446165,-34.65097957
1160,-58.45246853,-34.64514525
1161,-58.4700261,-34.54852766
1162,-58.45981829,-34.61503734
1163,-58.47043814,-34.59635018
1164,-58.37149041,-34.60897358
1165,-58.44928997,-34.60685765
1166,-58.37079816,-34.59070747
1167,-58.43137496,-34.57219847
1168,-58.4117237,-34.63488871
1169,-58.47881784,-34.65784443
1170,-58.44248815,-34.60221999
1171,-58.38241129,-34.59544056
1172,-58.45076747,-34.58869069
1173,-58.48456961,-34.6452926
1174,-58.52024539,-34.65420413
1175,-58.51061262,-34.64972598
1176,-58.45799744,-34.64165576
1177,-58.46977818,-34.64967512
1178,-58.50535704,-34.62902129
1179,-58.48493905,-34.62981217
1180,-58.44851599,-34.55572369
1181,-58.42551889,-34.5606365
1182,-58.44626414,-34.54725237
1183,-58.40662338,-34.58632612
1184,-58.48358677,-34.6005277
1185,-58.37166709,-34.59687857
1186,-58.41600051,-34.59785474
1187,-58.5012716,-34.67219655
1188,-58.41034644,-34.61043954
1189,-58.47527469,-34.65961673
1190,-58.47018819,-34.66361077
1191,-58.40038456,-34.65245499
1192,-58.4754877,-34.539369
1193,-58.38462333,-34.59910473
1194,-58.3857239,-34.61349342
1195,-58.4191775,-34.62329341
1196,-58.45670634,-34.58216333
1197,-58.37130073,-34.58939803
1198,-58.45587233,-34.56298894
1199,-58.37974207,-34.59897158
1200,-58.39599506,-34.58338607
1201,-58.46118485,-34.64294544
1202,-58.47020944,-34.6294348
1203,-58.45403126,-34.625631
1204,-58.38912678,-34.64968144
1205,-58.47682578,-34.61041453
1206,-58.4518133,-34.55928566
1207,-58.40059985,-34.63988743
1208,-58.4060255,-34.57780753
1209,-58.43772969,-34.62319917
1210,-58.37133265,-34.62183612
1211,-58.49109567,-34.62701101
1212,-58.38856512,-34.59467618
1213,-58.38434985,-34.62701
1214,-58.46053322,-34.58295025
1215,-58.41978927,-34.61591391
1216,-58.39821885,-34.60458035
1217,-58.35923002,-34.6112039
1218,-58.52841889,-34.65015855
1219,-58.38113298,-34.6176544
1220,-58.48898218,-34.60257497
1221,-58.46977825,-34.60176604
1222,-58.45506371,-34.62355705
1223,-58.50932275,-34.65887344
1224,-58.39149662,-34.63066507
1225,-58.47125886,-34.55337523
1226,-58.4941211,-34.60292934
1227,-58.42002428,-34.57417336
1228,-58.3762698,-34.63801082
1229,-58.37845949,-34.63585159
1230,-58.40696567,-34.6253692
1231,-58.44780312,-34.60466282
1232,-58.49831039,-34.60943702
1233,-58.39742607,-34.61305179
1234,-58.45252834,-34.57891489
1235,-58.3790863,-34.64660389
1236,-58.44155196,-34.65861305
1237,-58.41835336,-34.60528126
1238,-58.51981752,-34.66017634
1239,-58.48974667,-34.63561695
1240,-58.37992618,-34.60013768
1241,-58.44269028,-34.60355275
1242,-58.43419059,-34.63431264
1243,,
1244,-58.38465573,-34.61333571
1245,-58.40986369,-34.57728071
1246,-58.44353656,-34.66018525
1247,-58.44443565,-34.56228608
1248,-58.46891228,-34.60186037
1249,-58.47220948,-34.60111407
1250,-58.40516021,-34.56711912
1251,-58.3672838,-34.61819656
1252,-58.49752249,-34.65636812
1253,,
1254,-58.48212738,-34.59825074
1255,-58.52130306,-34.62932109
1256,-58.45113894,-34.63917393
1257,-58.49305883,-34.55420299
1258,-58.38093737,-34.61186267
1259,-58.42759871,-34.61437418
1260,-58.44056425,-34.61593805
1261,-58.39439909,-34.57847411
1262,-58.36419396,-34.63292481
1263,-58.40324035,-34.61228501
1264,-58.37185212,-34.59086254
1265,-58.42653122,-34.57816795
1266,-58.40381536,-34.65456719
1267,-58.3660636,-34.64014202
1268,-58.40846001,-34.59321218
1269,-58.427181,-34.62459939
1270,-58.48611148,-34.58763321
1271,-58.4515764,-34.63063907
1272,-58.5095979,-34.63471873
1273,-58.47609636,-34.61810257
1274,-58.40457431,-34.61004234
1275,-58.37660415,-34.62786417
1276,-58.43850481,-34.65944237
1277,-58.49744437,-34.63087724
1278,-58.42848031,-34.55128327
1279,-58.44671292,-34.59970946
1280,-58.38358142,-34.60623588
1281,-58.40766847,-34.59100578
1282,-58.43900676,-34.58824697
1283,-58.44992048,-34.60940352
1284,-58.45526663,-34.60540814
1285,-58.4070787,-34.62439014
1286,-58.39195166,-34.60929212
1287,-58.4418776,-34.62284536
1288,-58.48666385,-34.55490423
1289,-58.46122294,-34.70374567
1290,-58.37735798,-34.6174523
1291,-58.36606707,-34.62150881
1292,-58.49945849,-34.63743384
1293,-58.40300534,-34.61453357
1294,-58.38068191,-34.60900287
1295,-58.37313679,-34.60900245
1296,-58.37961236,-34.62778062
1297,-58.3564016,-34.63122476
1298,-58.45387577,-34.56700293
1299,-58.52262866,-34.59885668
1300,-58.39096395,-34.62809874
1301,-58.43017499,-34.56739119
1302,-58.44636465,-34.66241937
1303,-58.41534176,-34.6183849
1304,-58.45631038,-34.56732046
1305,-58.45991186,-34.56815933
1306,-58.50435812,-34.64679706
1307,-58.45157561,-34.55217236
1308,-58.41325257,-34.59794874
1309,-58.42957979,-34.62005174
1310,-58.37337775,-34.63851783
1311,-58.46536374,-34.60965283
1312,-58.41622146,-34.61353591
1313,-58.50545284,-34.64869724
1314,,
1315,-58.39965516,-34.60114819
1316,-58.44040485,-34.58093892
1317,,
1318,-58.50904978,-34.59240171
1319,-58.50891604,-34.60397951
1320,-58.51851448,-34.59234824
1321,-58.44155196,-34.65861305
1322,-58.41577845,-34.61562215
1323,-58.39385758,-34.60446268
1324,-58.378773,-34.61754822
1325,-58.3750639,-34.63610926
1326,-58.40713662,-34.59167354
1327,-58.38280946,-34.62786177
1328,-58.42060556,-34.59652196
1329,-58.48245823,-34.55676894
1330,-58.46650451,-34.55867254
1331,-58.51178654,-34.61014666
1332,-58.38095594,-34.60403654
1333,-58.42742232,-34.57774207
1334,-58.37958805,-34.64199085
1335,-58.38984756,-34.64062955
1336,-58.43533593,-34.60149653
1337,-58.44432895,-34.68477585
1338,-58.45397506,-34.62046561
1339,-58.38284074,-34.62695958
1340,-58.52576874,-34.65688866
1341,-58.45546253,-34.64033968
1342,-58.44995815,-34.66492897
1343,-58.5087772,-34.65670887
1344,-58.47609636,-34.61810257
1345,-58.46480535,-34.63472519
1346,-58.41679866,-34.56234058
1347,-58.50585982,-34.63500723
1348,-58.48400575,-34.64998749
1349,-58.44991308,-34.60597916
1350,-58.44021551,-34.59633613
1351,-58.39621624,-34.58696683
1352,-58.51977041,-34.6610651
1353,-58.4788508,-34.6577006
1354,-58.45673748,-34.56354218
1355,-58.43299277,-34.66071757
1356,-58.49090956,-34.63610519
1357,-58.43645685,-34.6183007
1358,-58.48534995,-34.58942789
1359,-58.4842408,-34.5892164
1360,-58.39810932,-34.5807021
1361,-58.3815112,-34.61766127
1362,-58.43940397,-34.64833619
1363,-58.45010287,-34.55387899
1364,-58.50457413,-34.63372573
1365,-58.49945849,-34.63743384
1366,-58.47661844,-34.61744671
1367,-58.43297518,-34.5795382
1368,-58.41969958,-34.61758204
1369,-58.47125886,-34.55337523
1370,-58.4379744,-34.55233932
1371,-58.50062676,-34.67334431
1372,-58.43004128,-34.58187966
1373,-58.42033773,-34.59891827
1374,-58.4802366,-34.67473378
1375,-58.37471402,-34.6126511
1376,-58.44984678,-34.62389445
1377,-58.42266367,-34.58949812
1378,-58.4386507,-34.59834184
1379,-58.43891609,-34.5941734
1380,,
1381,-58.37683897,-34.59880823
1382,-58.48953146,-34.55507241
1383,-58.40056504,-34.65107263
1384,-58.41920448,-34.57297147
1385,-58.39599506,-34.58338607
1386,-58.47975569,-34.62335575
1387,-58.52492247,-34.65637803
1388,-58.3686822,-34.61700636
1389,-58.44768988,-34.59709161
1390,-58.5001649,-34.63394034
1391,-58.47609636,-34.61810257
1392,-58.47110441,-34.62742503
1393,-58.36903741,-34.61355036
1394,-58.43465355,-34.55359358
1395,-58.41636754,-34.62244649
1396,-58.36368561,-34.63624936
1397,-58.42063255,-34.61317137
1398,-58.47832545,-34.67494616
1399,-58.49498286,-34.60186856
1400,-58.4525688,-34.62854183
1401,-58.40574828,-34.63592033
1402,-58.44298051,-34.56799818
1403,-58.496843,-34.65896281
1404,-58.39552585,-34.62678743
1405,-58.50833892,-34.64946474
1406,-58.39579197,-34.59019194
1407,-58.41640922,-34.65473179
1408,-58.47710865,-34.66548542
1409,-58.48823272,-34.57405896
1410,-58.52534992,-34.61426725
1411,-58.46640419,-34.63825594
1412,-58.38194049,-34.60908921
1413,-58.45486235,-34.57924268
1414,,
1415,-58.40311059,-34.57772693
1416,-58.40200895,-34.58196346
1417,-58.41065669,-34.57717797
1418,-58.43661618,-34.60428339
1419,-58.42624019,-34.59651184
1420,-58.50104212,-34.63220776
1421,-58.43281628,-34.62572005
1422,-58.37484438,-34.61043393
1423,-58.37620522,-34.61156586
1424,-58.52256351,-34.63885283
1425,-58.40908863,-34.61027615
1426,-58.4120796,-34.61064569
1427,-58.37981856,-34.62721457
1428,-58.4812061,-34.67401749
1429,,
1430,-58.36805931,-34.62407222
1431,-58.43440951,-34.56488833
1432,-58.39326859,-34.61277723
1433,-58.3877088,-34.59219374
1434,-58.41037991,-34.62521371
1435,-58.41013886,-34.60412144
1436,,
1437,-58.38283566,-34.5882271
1438,-58.42575288,-34.63148352
1439,-58.38148453,-34.59536205
1440,-58.4754877,-34.539369
1441,-58.46814511,-34.57772965
1442,-58.37547202,-34.62456389
1443,-58.43840097,-34.61279379
1444,-58.37052698,-34.61238673
1445,-58.41325257,-34.59794874
1446,-58.36353053,-34.598938
1447,-58.39143136,-34.62398846
1448,-58.46173721,-34.63126199
1449,-58.45863007,-34.64645685
1450,-58.3902927,-34.58430899
1451,-58.48036892,-34.63345621
1452,-58.48485648,-34.63454079
1453,-58.41628739,-34.60696365
1454,,
1455,-58.50155565,-34.6032724
1456,-58.48940682,-34.65462741
1457,-58.48412062,-34.68532799
1458,-58.4431724,-34.62808504
1459,-58.52509767,-34.65179696
1460,-58.43293583,-34.65045559
1461,-58.39707118,-34.62693448
1462,-58.42611128,-34.6059554
1463,-58.45367508,-34.64412841
1464,-58.47565909,-34.55833514
1465,-58.36093955,-34.63197865
1466,-58.49884587,-34.5767286
1467,-58.5182509,-34.58952134
1468,-58.41075756,-34.61523729
1469,-58.50066096,-34.54973216
1470,-58.50463435,-34.65365654
1471,-58.46251924,-34.64234165
1472,-58.5001649,-34.63394034
1473,,
1474,-58.46566406,-34.62570642
1475,-58.50035125,-34.58245803
1476,-58.38541691,-34.63282087
1477,-58.41005931,-34.60327035
1478,-58.42390235,-34.56201701
1479,-58.41896771,-34.5984753
1480,,
1481,-58.45711297,-34.6540504
1482,-58.36319539,-34.63706631
1483,-58.46603442,-34.55162731
1484,-58.44068667,-34.64424276
